book_id,title,publication_year,num_pages,average_rating,rating_variance,ratings_count,text_reviews_count,Children,Biography,Comics,Fantasy Paranormal,Mystery Thriller Crime,Poetry,Young Adult,Romance
13665323,"Roses in the Devil's Garden (Fallen Rose, #1)",2012.0,64.0,3.88,1.9711538461538463,420,88,,1.0,,,,,,
13665682,"Her Forbidden Hero (The Hero, #1)",2012.0,240.0,3.87,1.1548014121800527,5690,417,,,,,,,,1.0
13667361,"Revolution 19 (Revolution 19, #1)",2013.0,266.0,3.4,2.166507945955598,1801,321,,,,,,,1.0,
13677127,The Possession of Cassie Quinn,2012.0,200.0,3.78,2.4736842105263155,76,23,,,,,,,1.0,
13689053,Australia: A Very Short Introduction,2012.0,150.0,3.45,3.285714285714286,23,6,,1.0,,,,,,
13690195,The Mongols: A Very Short Introduction,2012.0,136.0,3.59,0.3611111111111111,60,6,,1.0,,,,,,
13696366,The Rest of Forever,2012.0,40.0,3.74,2.415433826469412,720,133,,,,,,,,1.0
13700632,Thoughts to Make Your Heart Sing,2012.0,224.0,4.64,2.9697478991596644,579,54,1.0,,,,,,,
13700873,Elemental Heat,2012.0,,3.92,1.3000000000000003,12,8,,,,,,,,1.0
13702222,Life in Chaos,2012.0,35.0,3.76,2.3000000000000003,366,66,,,,,,,,1.0
13702997,Spy Hill,2012.0,113.0,2.85,2.7,26,8,,,,,,,,1.0
13706075,Pariah (Callum Doyle #1),2014.0,321.0,3.76,0.7764550264550264,206,32,,,,,1.0,,,
13706587,"When the Carny Comes to Town (A Jolie Gentil Cozy Mystery, #3)",2012.0,182.0,4.11,0.1428571428571429,28,5,,,,,1.0,,,
13706837,"Take This Regret (Take This Regret, #1)",2012.0,290.0,4.06,1.2938375350140054,1087,73,,,,,,,,1.0
13706932,"TigerLily (PineLight, #2)",2012.0,,4.03,6.571428571428572,33,9,,,,,,,1.0,
13706938,Grimm's Complete Fairy Tales,2012.0,682.0,4.31,5.1412474849094565,272,33,1.0,,,,,,,
13707546,Inventing Wine: A New History of One of the World's Most Ancient Pleasures,2012.0,350.0,3.45,0.2545454545454545,137,28,,1.0,,,,,,
13707574,Mayakovsky's Revolver,2012.0,94.0,4.3,1.9366120218579241,440,46,,,,,,1.0,,
13707725,Paris to the Past: Traveling through French History by Train,2012.0,381.0,3.81,3.866666666666667,32,6,,1.0,,,,,,
13708560,"Honor Thy Teacher (Honor, #2)",2012.0,199.0,3.63,1.6295544197647538,10179,424,,,,,,,,1.0
13710039,At What Cost?,2012.0,42.0,3.4,1.0233333333333337,121,22,,,,1.0,,,,
13710253,Incongruent Angel,2012.0,38.0,3.73,0.9852941176470589,119,24,,,,,,,,1.0
13712681,I Won't Let Go,2012.0,18.0,3.1,1.411764705882353,111,18,,,,,,,,1.0
13722513,"Cinder (The Lunar Chronicles, #1)",,387.0,4.15,1.846543449581655,6946,1619,,,,,,,1.0,
13722810,"My Kind of Christmas (Virgin River, #18)",2012.0,314.0,4.25,1.53598192430804,6150,435,,,,,,,,1.0
13722946,The Stranger Inside,2012.0,300.0,3.88,1.9636363636363634,88,15,,,,1.0,,,,
13723003,911,2012.0,105.0,3.72,1.4025974025974026,121,23,,,,,,,,1.0
13724117,Sappho,2012.0,114.0,4.11,2.0,109,11,,,,,,1.0,,
13730797,"Operation: Endgame (When the Mission Ends, #1)",2012.0,302.0,4.05,1.3364035087719297,740,78,,,,,,,,1.0
13732523,Short and Sweet,2002.0,111.0,3.87,3.2380952380952377,32,6,,,,,,1.0,,
13732575,Selected Poems,2012.0,169.0,4.06,1.7,29,5,,,,,,1.0,,
13748222,The Princeton Encyclopedia of Poetry and Poetics,2012.0,1639.0,4.76,0.23809523809523805,33,6,,,,,,1.0,,
13763849,Spellbound & Ever After,2013.0,289.0,3.62,0.19999999999999996,28,5,,,,1.0,,,,
13777676,Extended Family,2012.0,370.0,3.37,1.4666666666666668,80,20,,,,,1.0,,,
13784973,Witch Hunts: A Graphic History of the Burning Times,2012.0,185.0,3.79,1.523684210526316,54,19,,,1.0,,,,,
13792594,It's a Tiger!,2012.0,36.0,4.1,1.2551724137931035,2032,280,1.0,,,,,,,
13793379,"Saving You, Saving Me (You & Me Trilogy #1)",2012.0,272.0,3.6,1.9809523809523808,107,8,,,,,,,,1.0
13793390,Girl,1978.0,5.0,3.99,2.3041220382992544,506,54,,,,,,1.0,,
13793768,"Primal (Vengeance, #1)",2012.0,,3.05,0.8444444444444444,40,15,,,,1.0,,,,
13812164,Walking Home: A Poet's Journey,2013.0,285.0,3.66,3.25,51,12,,,,,,1.0,,
13812882,Warhorses of Letters,2012.0,115.0,4.02,0.7,37,8,,1.0,,,,,,
13832131,A Mathematician's Apology,2012.0,153.0,3.92,0.7857142857142857,76,5,,1.0,,,,,,
13838675,The Taliban Don't Wave,2012.0,312.0,4.03,2.8392857142857144,144,23,,1.0,,,,,,
13919896,Great,2014.0,272.0,3.58,1.7003546099290778,177,48,,,,,,,1.0,
13931410,One Bite To Passion,2014.0,209.0,4.35,1.4958333333333333,51,24,,,,,,,,1.0
13974822,"Armed and Fabulous (Lexi Graves Mystery, #1)",2012.0,334.0,3.96,1.7613046588435841,3490,311,,,,,,,,1.0
13974869,"A Little Harmless Ride (Harmless, #9)",2013.0,,4.13,1.5925925925925921,232,28,,,,,,,,1.0
14002270,Sweet Oblivion,2012.0,145.0,3.54,1.4608665269042627,310,35,,,,1.0,,,,
14059024,"The Whispering Skull (Lockwood & Co., #2)",2014.0,435.0,4.32,1.9539997106900047,8397,1072,,,,1.0,,,,
14059239,"The Sword of Shannara (The Shannara Series, Book 1)",2004.0,,3.76,2.0500000000000003,75,25,,,,1.0,,,,
14059419,Prince William: Born to be King,2012.0,424.0,3.57,2.708791208791209,132,18,,1.0,,,,,,
14059905,The Gingerbread House,2012.0,,3.56,0.4761904761904761,28,15,,,,,1.0,,,
14060282,Heart,2012.0,120.0,3.59,0.8727272727272727,46,6,,,1.0,,,,,
14061938,"The Iron Knight (Iron Fey, #4)",2011.0,361.0,4.23,1.5111111111111113,29,4,,,,,,,1.0,
14061955,"Siege and Storm (The Grisha, #2)",2013.0,435.0,4.08,1.9155917223433958,83588,8516,,,,,,,1.0,
14121045,"A Reason to Live (Marty Singer, #1)",2012.0,333.0,3.92,1.89375,910,154,,,,,1.0,,,
14287174,The Body Book (Young Women of Faith Library #2),2012.0,128.0,3.99,1.3000000000000003,20,4,1.0,,,,,,,
14287703,Not Time's Fool,2009.0,173.0,4.11,3.4761904761904763,61,15,,,,,,,,1.0
14287740,Shadows of the Hidden,2012.0,340.0,4.09,2.0545454545454547,67,13,,,,1.0,,,,
14287893,Black Diamond Jinn,2012.0,,3.85,2.5,32,6,,,,1.0,,,,
14288131,Golden,2012.0,328.0,4.32,0.36190476190476184,66,41,,,,,,,1.0,
14288198,Intolerable: A Memoir of Extremes,2012.0,204.0,3.6,2.3385783043317296,761,131,,1.0,,,,,,
14288230,Snapshots,,,4.0,2.9945054945054954,20,14,,,,,,,1.0,
14288319,"My Paper Heart (My Paper Heart, #1)",2012.0,300.0,3.49,2.4485125858123573,517,88,,,,,,,1.0,
14288454,An Angels Ascent,2012.0,356.0,4.18,0.5714285714285715,36,11,,,,1.0,,,,
14288534,"An Exception (Jewel Bonds, #3)",2012.0,,3.83,1.6776556776556777,514,39,,,,1.0,,,,
14288564,"The Dark-Hunters: Infinity, Vol. 2 (Chronicles of Nick Manga #2)",2013.0,,4.49,1.421831637372803,293,12,,,,1.0,,,,
14288612,"Trickster's Choice (Daughter of the Lioness, #1)",,403.0,4.27,0.7,57,5,,,,,,,1.0,
14288932,"Ransom (The Light-Bearer, #5)",2012.0,250.0,4.52,0.2857142857142857,29,8,,,,1.0,,,,
14289259,The Water Castle,2013.0,344.0,3.82,1.4523969770974752,2497,361,,,,1.0,,,,
14289427,"The Divine Comedy: Inferno, Purgatorio, Paradiso",2012.0,677.0,4.06,2.3790849673202614,154,17,,,,,,1.0,,
14289689,"Fifty Shades of Grey (Fifty Shades, #1)",2012.0,514.0,3.66,2.3468352253181974,8270,99,,,,,,,,1.0
14289969,"Lord of Darkness (Maiden Lane, #5)",2013.0,400.0,4.03,0.6666666666666666,38,21,,,,,,,,1.0
14290231,Ai no Kusabi Vol. 7,2012.0,128.0,4.5,0.43589743589743596,157,3,,,1.0,,,,,
14290448,"Controlling the Dead (The Famished Trilogy, #2)",2013.0,,4.15,1.579245283018868,1146,82,,,,,,,,1.0
14290499,Refuge,2012.0,240.0,3.33,2.11764705882353,96,45,,,,,,,1.0,
14290962,The Paradox of Vertical Flight,2013.0,260.0,3.62,2.4874141876430205,405,118,,,,,,,1.0,
14294397,Dragons of Wendal,2012.0,168.0,4.14,0.6944444444444444,50,14,,,,1.0,,,,
14296858,Georgette Heyer,2013.0,464.0,3.88,2.1666666666666665,247,54,,1.0,,,,,,
14314969,"Distant Star (The Reminiscent Exile, #1)",2012.0,224.0,3.7,1.9620535714285714,339,41,,,,1.0,,,,
14319461,"Plague (Gone, #4)",2012.0,526.0,4.18,1.8371040723981904,354,30,,,,,,,1.0,
14343182,"Rumi's Little Book of Life: The Garden of the Soul, the Heart, and the Spirit",2012.0,211.0,4.37,4.49802371541502,188,9,,,,,,1.0,,
14357481,Read-Aloud Poems: 50 of the World's Best-Loved Poems for Parent and Child to Share,2012.0,232.0,4.33,1.5,12,7,,,,,,1.0,,
14361553,Last Laughs: Animal Epitaphs,2012.0,32.0,3.81,1.616773442050087,355,121,,,,,,1.0,,
14372486,Rat,2012.0,120.0,3.55,1.3,27,7,,,,,,,1.0,
14435354,The Storyteller,2012.0,286.0,4.1,3.027777777777778,45,22,,,,,,,1.0,
14435387,"The Mahabharata (Mahabharata, #1)",2010.0,536.0,4.47,5.872727272727272,148,8,,,,,,1.0,,
14454757,Look . . . Look Again!,2012.0,64.0,3.82,1.6938461538461536,82,29,,,1.0,,,,,
14472468,Zorro Rides Again Volume 1: Masked Avenger,2012.0,144.0,3.29,2.3333333333333335,21,7,,,1.0,,,,,
14472504,"Jennifer Blood, Volume Two: Beautiful People",2012.0,152.0,3.33,0.7464387464387463,96,13,,,1.0,,,,,
14475366,The Secret History of Marvel Comics: Jack Kirby and the Moonlighting Artists at Martin Goodman's Empire,2013.0,304.0,3.6,4.166666666666666,40,9,,,1.0,,,,,
14475532,"Tales Designed To Thrizzle, Volume Two",2013.0,144.0,4.22,0.5166666666666667,143,16,,,1.0,,,,,
14477388,"Fatale, Book One: Death Chases Me",2012.0,144.0,3.9,1.5536807899012621,543,67,,,1.0,,,,,
14479388,The Smuggler's Captive Bride,2012.0,100.0,3.84,0.8713450292397661,128,7,,1.0,,,,,,
14489573,Blade of the Immortal Volume 25: Snowfall at Dawn,2012.0,232.0,4.37,3.2592592592592595,183,6,,,1.0,,,,,
14489703,Channel Zero,2012.0,296.0,3.53,1.7477477477477477,233,32,,,1.0,,,,,
14489714,The Incredible Adventures of Dog Mendonça and PizzaBoy,2012.0,120.0,3.92,1.9,23,5,,,1.0,,,,,
14489739,"Rex Mundi Omnibus, Vol. 1",2012.0,584.0,3.89,1.0164835164835164,101,20,,,1.0,,,,,
14498145,The Brokenhearted (The Brokenhearted #1),2013.0,336.0,3.46,2.446299957633103,1326,260,,,,,,,1.0,
14498332,Fanboys vs. Zombies Vol. 1,2013.0,128.0,3.46,1.4678362573099415,97,15,,,1.0,,,,,
14525620,"The Accused (Theodore Boone, #3)",2012.0,5.0,3.96,1.1,18,6,,,,,1.0,,,
14532919,The 13th Warning,2012.0,76.0,4.03,0.7111111111111111,62,14,1.0,,,,,,,
14539928,Dead Rising: Road to Fortune,2012.0,104.0,3.67,0.8,18,4,,,1.0,,,,,
14540000,Godzilla: Legends,2012.0,128.0,3.92,1.141025641025641,86,7,,,1.0,,,,,
14540025,"Transformers: More Than Meets the Eye, Volume 1",2012.0,128.0,4.39,1.9762711864406781,512,48,,,1.0,,,,,
14540065,"Ghostbusters, Volume 2: The Most Magical Place On Earth",2012.0,104.0,4.09,1.4663182346109176,215,18,,,1.0,,,,,
14540084,Spike: The Complete Series,2012.0,200.0,4.15,2.682475158084914,417,34,,,1.0,,,,,
14540100,Transformers: Autocracy,2012.0,120.0,4.12,1.564564564564565,231,20,,,1.0,,,,,
14553489,When Thunder Comes: Poems for Civil Rights Leaders,2012.0,44.0,4.04,0.808730158730159,181,70,,,,,,1.0,,
14553840,I Could Pee on This: And Other Poems by Cats,2012.0,112.0,3.97,1.8727217323876317,6390,997,,,,,,1.0,,
14553927,Sky High,2012.0,48.0,4.13,1.5256410256410258,80,12,1.0,,,,,,,
14622482,"Land of Nod, The Prophet (Land of Nod, #2)",2012.0,300.0,3.96,1.5,140,23,,,,1.0,,,,
14622492,"The Green Remains (A Nora Tierney Mystery, #2)",2012.0,367.0,4.18,0.19444444444444442,27,13,,,,,1.0,,,
14622860,"White Lion's Lady (Warrior, #1)",2012.0,322.0,3.82,2.117305229981286,1344,59,,1.0,,,,,,
14623646,The Chemickal Marriage,2013.0,516.0,3.89,2.693292370711726,441,55,,,,1.0,,,,
14623986,"The Siren (The Original Sinners, #1)",2012.0,432.0,4.05,2.458834412580943,267,120,,,,,,,,1.0
14624138,Ten,2012.0,320.0,3.71,1.4909090909090907,46,23,,,,,1.0,,,
14624158,One Last Lie,2012.0,326.0,4.03,3.3976608187134505,99,49,,,,,1.0,,,
14624335,MetaWars: Fight for the Future,2012.0,371.0,3.77,1.4399999999999997,132,27,,,,,,,1.0,
14624517,The Palace of Curiosities,2013.0,316.0,3.45,1.9066115702479338,725,116,,,,1.0,,,,
14624533,Monkey King: The Bane of Heaven,2011.0,174.0,4.0,3.1923076923076916,63,8,,,1.0,,,,,
14624979,"The Queen's Choice (Heirs of Chrior, #1)",2014.0,512.0,3.44,2.5435435435435436,111,33,,,,,,,1.0,
14625150,Neglected Poems by Gulzar,2012.0,144.0,4.23,1.872727272727273,178,12,,,,,,1.0,,
14625583,Back Home,1987.0,387.0,4.11,0.14285714285714288,34,5,1.0,,,,,,,
14641439,"The Golden Lily (Bloodlines, #2)",2012.0,432.0,4.36,2.4000000000000004,25,5,,,,,,,1.0,
14642976,McFly: Unsaid Things... Our Story,2012.0,320.0,4.6,1.5960657103743823,2714,214,,1.0,,,,,,
14646926,"The Goddess Legacy (Goddess Test, #2.5)",2012.0,373.0,4.05,2.5357142857142856,186,15,,,,,,,1.0,
14676878,"Wolf Revenge (Forsaken Worlds, #2)",2012.0,330.0,4.17,3.142857142857143,39,15,,,,1.0,,,,
14694635,"Mort: the 10,000 year-old boy",2012.0,237.0,3.84,3.5,19,3,,,,,,,1.0,
14739522,Her Honor's Bodyguard,2012.0,282.0,3.57,1.952380952380952,115,32,,,,,,,,1.0
14739821,"The Shadow Cats (Fire and Thorns, #0.5)",2012.0,54.0,3.77,1.7229315214718774,3165,238,,,,,,,1.0,
14741137,The Amateur,2012.0,261.0,3.82,1.1571428571428573,685,17,,1.0,,,,,,
14741827,"A Cop, His Wife and Her Best Friend",2012.0,,3.88,3.7,33,4,,,,,,,,1.0
14742301,"Dreamless (Starcrossed, #2)",2012.0,512.0,4.2,0.681578947368421,168,6,,,,,,,1.0,
14742503,"Days of Blood and Starlight (Daughter of Smoke and Bone, #2)",2012.0,517.0,4.2,0.7377028714107366,347,82,,,,,,,1.0,
14743371,Citizens of No Place: An Architectural Graphic Novel,2012.0,144.0,3.89,2.476190476190476,121,12,,,1.0,,,,,
14743531,"The Pirate Hunter (Regency Pirates, #2)",2012.0,416.0,3.84,1.256916996047431,170,12,,,,,,,,1.0
14743662,Vengeance of the Werewolf,2012.0,196.0,4.05,3.8,33,20,,,,1.0,,,,
14743695,Nick of Time,2012.0,248.0,3.45,0.7,162,19,,,,,,,,1.0
14743928,"Obsidian (Lux, #1)",2012.0,,4.23,3.4945054945054945,41,20,,,,,,,1.0,
14744404,A Cup Full of Midnight,2012.0,288.0,3.95,1.3636363636363638,77,26,,,,,1.0,,,
14744689,"The Unseen Guest (The Incorrigible Children of Ashton Place, #3)",2012.0,,4.02,0.7435897435897437,44,14,1.0,,,,,,,
14748525,XBar,2012.0,246.0,3.28,2.2380952380952377,29,5,1.0,,,,,,,
14758733,Stardines Swim High Across the Sky: and Other Poems,2013.0,40.0,3.89,1.636194723151245,416,121,1.0,,,,,1.0,,
14758840,"Hearts of Chaos (Deadglass, #3)",2014.0,352.0,3.56,1.8201680672268905,149,43,,,,1.0,,,,
14758862,Three's a Crowd,2012.0,,3.48,2.787878787878788,40,10,,,,,,,,1.0
14758967,The Nature of Ash,2012.0,361.0,4.05,1.3594771241830066,110,25,,,,,,,1.0,
14759331,"Override (Glitch, #2)",2013.0,320.0,4.03,1.8376933895921237,2059,213,,,,,,,1.0,
14759416,"Snapshot (The Jamieson Collection, #2)",2012.0,340.0,3.95,1.695312940910887,2675,193,,,,,,,1.0,
14759522,The King's Ransom,2012.0,76.0,4.56,0.6666666666666666,16,14,1.0,,,,,,,
14759630,Drasmyr (From the Ashes of Ruin #0),2012.0,,3.7,2.8,26,12,,,,1.0,,,,
14760073,"Hidden Crimes (Hidden, #2)",2012.0,193.0,4.08,1.0672926447574334,382,44,,,,,,,,1.0
14760130,Fossil River,2012.0,,3.76,3.9555555555555557,68,27,,,,,1.0,,,
14760299,"The Prince and the Program (The Mordred Saga, #1)",2012.0,340.0,3.64,3.4784615384615383,82,38,,,,1.0,,,,
14760308,Twisted,2012.0,284.0,3.98,1.1919211900617188,2400,204,,,,,,,1.0,
14760318,Blueberry Blues: A Gray Whale Inn Short Story,2012.0,17.0,3.79,0.9360269360269362,416,27,,,,,1.0,,,
14760394,"BloodGifted (The Dantonville Legacy, #1)",2012.0,366.0,4.16,0.19736842105263158,69,34,,,,1.0,,,,
14760527,"Pulse (Pulse, #1)",2013.0,371.0,3.64,2.0888397204559777,4434,564,,,,,,,1.0,
14761179,Eos (The Samsara Chronicles 1),2012.0,44.0,3.41,0.7,18,4,,,,1.0,,,,
14761368,Christopher and His Kind,2012.0,351.0,4.12,2.547619047619048,130,27,,1.0,,,,,,
14761501,The Apostle : A Life of Paul,2010.0,306.0,4.18,3.4458874458874464,415,36,,1.0,,,,,,
14761654,"Blood Red Road (Dust Lands, #1)",2011.0,459.0,3.93,2.723684210526316,95,38,,,,,,,1.0,
14761842,"Voodoo or Die (Voodoo in Mojo, #2)",2011.0,,3.89,0.7,19,3,,,,,1.0,,,
14762133,Kwentillion: A Million Stories to be Told,2012.0,124.0,4.38,2.0833333333333335,40,7,,,,1.0,,,,
14781174,"Pandora Hearts, Volume 13",2012.0,192.0,4.52,3.09047619047619,94,15,,,1.0,,,,,
14781178,American Elsewhere,2013.0,662.0,3.79,2.3776713605301305,3192,570,,,,1.0,,,,
14781201,"I Funny: A Middle School Story (I Funny, #1)",2012.0,320.0,4.14,1.496430968214264,7879,1185,1.0,,,,,,,
14781219,Private Berlin (Private #5),2013.0,429.0,3.9,1.8539012764530216,10268,897,,,,,1.0,,,
14781221,"The Red Knight (The Traitor Son Cycle, #1)",2013.0,672.0,4.12,3.033441558441558,245,52,,,,1.0,,,,
14802083,"Crossed (Matched, #2)",2012.0,367.0,3.52,1.4939024390243902,343,43,,,,,,,1.0,
14802116,Matilda,2011.0,352.0,4.29,2.8611111111111107,84,19,,,,,,,1.0,
14811383,Alice's Adventures In Wonderland,2012.0,,4.0,2.7500000000000004,45,10,1.0,,,,,,,
14811617,Brave: Movie Storybook,2012.0,64.0,4.0,1.7,16,5,1.0,,,,,,,
14814495,White Dolphin,2012.0,265.0,4.06,1.4926108374384237,826,102,1.0,,,,,,,
14819376,"Chew, Vol. 1: Taster's Choice",2011.0,128.0,3.99,1.590643274853801,149,11,,,1.0,,,,,
14820809,Pug: And Other Animal Poems,,,3.87,0.9081632653061225,224,58,,,,,,1.0,,
14820856,Building Our House,2013.0,48.0,4.15,1.124604158061407,1720,246,1.0,,,,,,,
14823534,Poem-Mobiles: Crazy Car Poems,2014.0,40.0,3.95,1.6048780487804877,206,70,,,,,,1.0,,
14828781,Fallout: Equestria,2013.0,1600.0,4.67,2.65,403,59,,,,1.0,,,,
14885885,"Uncanny X-Men By Kieron Gillen, Vol. 1",2012.0,112.0,3.62,1.0935672514619883,81,15,,,1.0,,,,,
14885897,"Ultimate Comics Spider-Man: Death of Spider-Man, Omnibus",2012.0,608.0,4.32,0.7435897435897437,107,13,,,1.0,,,,,
14891865,The Story of America: Essays on Origins,2012.0,416.0,4.08,2.4471264367816086,235,52,,1.0,,,,,,
14896669,An Immovable Solitude,2012.0,262.0,3.97,1.5849673202614378,106,38,,,,,,,,1.0
14896828,"Tethered (Iron Seas, #2.5)",2013.0,187.0,4.2,1.3907603958365378,985,97,,,,1.0,,,,
14904814,Beautiful Creatures (Caster Chronicles #1),2010.0,576.0,3.76,1.9285714285714286,37,7,,,,1.0,,,1.0,
14915175,"Blade Song (Colbana Files, #1)",2012.0,174.0,3.79,1.7430890905557135,3589,399,,,,,,,,1.0
14917316,"Dracula's Secret (Blood Wings, #1)",2012.0,275.0,3.25,2.3276353276353277,47,25,,,,1.0,,,,
14930801,Outside the Box: A Book of Poems,2014.0,176.0,3.8,1.628024193548387,180,46,,,,,,1.0,,
14931376,"The Houdini Escape (The 39 Clues: The Cahill Files, #4)",2012.0,90.0,4.29,1.5098722415795585,843,13,1.0,,,,,,,
14964979,Odessa: Poems,2012.0,96.0,4.02,0.5714285714285715,41,9,,,,,,1.0,,
14992918,The Market Bowl,2013.0,32.0,3.79,3.3333333333333335,66,22,1.0,,,,,,,
15000104,Nobody Asked the Pea,2013.0,32.0,3.19,0.6566666666666667,83,29,1.0,,,,,,,
15001657,Poppy the Pirate Dog,2012.0,78.0,3.66,3.2380952380952386,61,17,1.0,,,,,,,
15010610,Jasotron: 2012: A FoxTrot Collection,2012.0,144.0,4.28,1.2733333333333334,173,15,,,1.0,,,,,
15015624,Under Shifting Glass,2013.0,320.0,3.61,1.776301218161683,197,51,,,,,,,1.0,
15021492,Executive Assistant: The Hit List Agenda,2012.0,224.0,3.5,2.9666666666666663,21,4,,,1.0,,,,,
15038251,The Joyners in 3D,2014.0,128.0,3.24,3.357142857142857,38,10,,,1.0,,,,,
15059497,Death in Persia,2013.0,117.0,3.53,4.666666666666666,30,6,,1.0,,,,,,
15062332,Grandma and the Great Gourd: A Bengali Folktale,2013.0,32.0,3.79,1.836734693877551,177,45,1.0,,,,,,,
15062738,The Child Thief,2012.0,336.0,4.04,2.0767263427109968,791,109,,1.0,,,,,,
15096025,The Trinity Game (Daniel Byrne #1),2012.0,372.0,3.69,1.9197891251307073,1424,242,,,,,1.0,,,
15096288,The Birthday Scandal,2012.0,374.0,3.82,0.9716599190283401,219,36,,,,,,,,1.0
15244628,Dear Lupin...Letters to a Wayward Son,2012.0,192.0,3.48,1.172832980972516,611,98,,1.0,,,,,,
15289608,The Dead Season (Raine Stockton Dog Mysteries #6),2012.0,296.0,4.35,0.41847826086956524,182,31,,,,,1.0,,,
15304239,Joining the Pack,2012.0,354.0,3.77,2.2,139,17,,,,,,,1.0,
15312676,Eliza's Awakening,2012.0,45.0,2.82,1.6857142857142862,33,18,,1.0,,,,,,
15315194,"Trust No One (Vista Security, #2)",2012.0,416.0,3.86,0.8873949579831932,352,55,,,,,,,,1.0
15393512,Keeping the Moon,2012.0,228.0,3.86,1.0344827586206897,387,87,,,,,,,1.0,
15394916,Along for the Ride,2012.0,399.0,4.07,1.5952840595697735,689,172,,,,,,,1.0,
15396187,Just Listen,2012.0,400.0,4.06,1.1696006869901243,749,153,,,,,,,1.0,
15612943,Slow Slidings,2012.0,123.0,4.43,0.19999999999999998,28,10,,,,,,1.0,,
15657061,"Date with the Dead (Ripsters, #1)",2012.0,313.0,4.25,0.4444444444444444,29,21,,,,1.0,,,,
15698376,The Moment of Change,2012.0,174.0,5.0,7.5,13,4,,,,,,1.0,,
15698476,"Mending Fences (Cowboys of Snow Lake, #3)",2012.0,154.0,3.59,2.8589743589743595,63,13,,,,,,,,1.0
15699273,Calling the Show,2012.0,260.0,3.83,1.9094949494949498,638,116,,,,,,,,1.0
15699491,"Dante's Girl (The Paradise Diaries, #1)",2012.0,356.0,3.78,1.5333798298228485,3853,344,,,,,,,1.0,
15700427,Jellicle Girl,2012.0,234.0,3.86,2.3897058823529416,97,28,,,,,,,1.0,
15700481,Celtic Run,2012.0,160.0,4.06,0.49583333333333335,46,28,,,,,,,1.0,
15700750,Through the Looking-Glass (Alice's Adventures in Wonderland #2),2006.0,171.0,4.06,2.2216818642350558,1953,70,1.0,,,,,,,
15700816,Kiss Me or Die,,289.0,3.35,4.566666666666666,14,9,,,,,1.0,,,
15700955,"The Murder of Susan Reed (The Val & Kit Mystery Series, #2)",2012.0,275.0,3.78,3.75,59,13,,,,,1.0,,,
15701094,"The Gingerbread House (Hammarbyserien, #1)",2012.0,255.0,3.56,1.4286071726438698,1103,146,,,,,1.0,,,
15701483,Suffer,2011.0,274.0,3.89,0.7878787878787878,188,42,,,,,1.0,,,
15701920,"Fever (The Chemical Garden, #2)",2012.0,,3.79,0.3,18,4,,,,,,,1.0,
15702268,"The Sum of All Kisses (Smythe-Smith Quartet, #3)",2013.0,373.0,3.93,1.6151059994457047,9948,903,,1.0,,,,,,
15702889,Reminiscence,2012.0,172.0,3.58,2.9523809523809526,12,7,,,,,,,1.0,
15703145,"A Wicked Choice  (Wicked, # 0.5)",2012.0,76.0,3.35,0.7,23,7,,,,,,,,1.0
15703175,What Kills Me,2012.0,220.0,3.99,0.21428571428571427,15,4,,,,1.0,,,1.0,
15703779,A Lamp at Midday,2012.0,82.0,3.97,0.8909090909090909,36,20,,,,,,1.0,,
15704030,"Material Witness (Heroes of Providence, #1)",2012.0,,3.79,1.2156862745098036,303,58,,,,,,,,1.0
15704049,"The Diary of Darcy J. Rhone (Darcy & Rachel, # 0.5)",2012.0,68.0,3.31,0.5277777777777777,57,16,,,,,,,,1.0
15704149,Gone Girl,2012.0,19.0,4.03,2.619047619047619,31,17,,,,,1.0,,,
15704220,The Disneyland Quest (Disneyland Quest #1),2012.0,196.0,4.06,2.1666666666666665,92,15,1.0,,,,,,,
15704407,Fragments (Out of Time #3),2012.0,,4.04,1.7422862180429028,878,52,,,,,,,,1.0
15704780,"And the Miss Ran Away with the Rake (Rhymes With Love, #2)",2013.0,353.0,3.79,1.8612271724332192,1919,202,,1.0,,,,,,
15704783,Advantage Crosse,2012.0,18.0,3.01,1.8476190476190475,129,31,,,,,,,,1.0
15705522,"X-Men: The Hidden Years, Vol. 2",2012.0,304.0,3.28,1.0952380952380953,64,7,,,1.0,,,,,
15705733,"The Weight of the World (Olympia Heights, #2)",2012.0,,3.94,3.2291666666666665,89,6,,,,,,,1.0,
15705835,Pressure Head (The Plumber's Mate #1),2012.0,279.0,3.89,1.1817024661893396,3132,446,,,,,,,,1.0
15706303,All I Want For Christmas is a Duke,2012.0,209.0,3.65,2.2202247191011235,321,72,,1.0,,,,,,
15706432,"Breaking the Arm, Healing the Heart",2012.0,397.0,3.52,1.8363363363363365,253,12,,,,,,,1.0,
15706499,"A Cat on a Hot Tin Roof (Monsters InK, #5)",2012.0,117.0,3.79,1.3166666666666667,80,15,,,,1.0,,,,
15706786,"The 5 Moons of Tiiana (The Chronicles of Rez Cantor, #1)",2012.0,466.0,3.81,0.7809523809523812,50,30,,,,1.0,,,,
15706857,"Death of a Serpent (Serafina Florio, #1)",2012.0,275.0,3.34,1.0,59,22,,,,,1.0,,,
15707412,Inject Me Sweetly/ Dusk Until Dawn,2011.0,448.0,4.13,1.178048780487805,283,4,,,,,,,1.0,
15707595,Forever Fifteen II: Burial,2012.0,,3.98,5.766666666666666,48,5,,,,1.0,,,,
15708699,"The Kindly Ones (Sandman, #9)",1996.0,368.0,4.59,4.7,20,4,,,1.0,,,,,
